"Date","Price","Open","High","Low","Vol.","Change %"
"07/24/2017","8,340.23","8,374.71","8,397.07","8,315.69","8.25M","-0.41%"
"07/21/2017","8,374.71","8,369.11","8,410.77","8,363.59","41.65M","0.07%"
"07/20/2017","8,369.11","8,268.77","8,372.75","8,268.77","36.96M","1.21%"
"07/19/2017","8,268.77","8,212.75","8,273.42","8,212.75","9.95M","0.68%"
"07/18/2017","8,212.75","8,155.34","8,225.54","8,152.86","9.64M","0.70%"
"07/17/2017","8,155.34","8,132.73","8,226.04","8,132.73","6.01M","0.28%"
"07/14/2017","8,132.73","8,160.99","8,162.47","8,128.63","4.36M","-0.35%"
"07/13/2017","8,160.99","8,171.96","8,190.92","8,137.88","9.59M","-0.13%"
"07/12/2017","8,171.96","8,157.81","8,171.96","8,139.83","7.23M","0.17%"
"07/11/2017","8,157.81","8,112.16","8,157.95","8,108.51","14.19M","0.56%"
"07/10/2017","8,112.16","8,044.79","8,128.25","8,044.79","4.46M","0.84%"
"07/07/2017","8,044.79","8,079.23","8,125.50","8,044.79","6.14M","-0.43%"
"07/06/2017","8,079.23","8,142.40","8,199.06","8,079.23","10.87M","-0.78%"
"07/05/2017","8,142.40","7,928.67","8,142.98","7,928.67","10.29M","2.70%"
"07/04/2017","7,928.67","7,856.03","7,931.31","7,769.55","7.45M","0.92%"
"07/03/2017","7,856.03","7,855.36","7,951.40","7,849.57","8.48M","0.01%"
"06/30/2017","7,855.36","7,855.66","8,032.40","7,843.34","20.72M","0.00%"
"06/29/2017","7,855.66","8,168.37","8,168.37","7,792.30","31.79M","-3.83%"
"06/28/2017","8,168.37","8,204.71","8,208.25","8,160.90","7.83M","-0.44%"
"06/27/2017","8,204.71","8,237.58","8,251.16","8,157.23","4.85M","-0.40%"
"06/26/2017","8,237.58","8,347.55","8,360.09","8,230.52","13.05M","-1.32%"
"06/23/2017","8,347.55","8,336.85","8,364.07","8,332.67","8.13M","0.13%"
"06/22/2017","8,336.85","8,374.51","8,377.39","8,324.35","2.94M","-0.45%"
"06/21/2017","8,374.51","8,376.50","8,405.39","8,308.04","15.22M","-0.02%"
"06/20/2017","8,376.50","8,412.25","8,450.05","8,374.72","8.06M","-0.42%"
"06/19/2017","8,412.25","8,467.67","8,492.33","8,390.01","15.84M","-0.65%"
"06/16/2017","8,467.67","8,406.29","8,488.61","8,406.29","19.35M","0.73%"
"06/15/2017","8,406.29","8,477.12","8,477.12","8,397.48","8.39M","-0.84%"
"06/14/2017","8,477.12","8,446.23","8,495.90","8,445.86","19.17M","0.37%"
"06/13/2017","8,446.23","8,451.20","8,474.99","8,431.66","14.66M","-0.06%"
"06/12/2017","8,451.20","8,515.40","8,542.79","8,386.67","13.05M","-0.75%"
"06/09/2017","8,515.40","8,673.56","8,674.72","8,502.46","14.35M","-1.82%"
"06/08/2017","8,673.56","8,686.62","8,699.44","8,650.65","23.07M","-0.15%"
"06/07/2017","8,686.62","8,707.43","8,717.08","8,666.23","24.50M","-0.24%"
"06/06/2017","8,707.43","8,769.41","8,786.61","8,653.31","22.53M","-0.71%"
"05/31/2017","8,769.41","8,688.50","8,769.41","8,664.03","14.18M","0.93%"
"05/30/2017","8,688.50","8,673.50","8,729.07","8,673.50","13.55M","0.17%"
"05/29/2017","8,673.50","8,647.49","8,677.28","8,633.84","19.93M","0.30%"
"05/26/2017","8,647.49","8,590.18","8,650.43","8,584.20","19.04M","0.67%"
"05/25/2017","8,590.18","8,549.06","8,599.02","8,549.06","23.23M","0.48%"
"05/24/2017","8,549.06","8,508.28","8,568.20","8,508.28","13.81M","0.48%"
"05/23/2017","8,508.28","8,504.31","8,524.31","8,480.19","12.11M","0.05%"
"05/22/2017","8,504.31","8,485.60","8,504.31","8,425.18","20.51M","0.22%"
"05/19/2017","8,485.60","8,430.33","8,493.24","8,430.33","27.42M","0.66%"
"05/18/2017","8,430.33","8,456.61","8,469.44","8,397.92","20.76M","-0.31%"
"05/17/2017","8,456.61","8,454.74","8,493.78","8,440.77","11.88M","0.02%"
"05/16/2017","8,454.74","8,460.29","8,500.60","8,447.93","35.83M","-0.07%"
"05/15/2017","8,460.29","8,407.67","8,477.01","8,400.70","36.74M","0.63%"
"05/12/2017","8,407.67","8,365.02","8,436.40","8,365.02","10.10M","0.51%"
"05/11/2017","8,365.02","8,319.66","8,394.75","8,309.37","16.85M","0.55%"
"05/10/2017","8,319.66","8,315.70","8,337.67","8,305.74","7.56M","0.05%"
"05/09/2017","8,315.70","8,297.29","8,337.76","8,297.29","5.30M","0.22%"
"05/08/2017","8,297.29","8,298.65","8,311.70","8,250.64","2.24M","-0.02%"
"05/05/2017","8,298.65","8,235.90","8,304.11","8,235.90","47.30M","0.76%"
"05/04/2017","8,235.90","8,209.88","8,261.47","8,208.38","10.80M","0.32%"
"05/03/2017","8,209.88","8,220.10","8,258.28","8,194.08","3.52M","-0.12%"
"05/02/2017","8,220.10","8,230.46","8,258.15","8,217.60","14.84M","-0.13%"
"04/28/2017","8,230.46","8,184.77","8,248.53","8,171.07","17.98M","0.56%"
"04/27/2017","8,184.77","8,238.13","8,238.13","8,166.76","19.61M","-0.65%"
"04/26/2017","8,238.13","8,260.33","8,263.94","8,203.86","9.16M","-0.27%"
"04/25/2017","8,260.33","8,296.75","8,300.52","8,250.95","5.76M","-0.44%"
"04/24/2017","8,296.75","8,232.84","8,302.59","8,232.84","3.63M","0.78%"
"04/21/2017","8,232.84","8,209.66","8,243.89","8,194.52","8.26M","0.28%"
"04/20/2017","8,209.66","8,196.11","8,217.87","8,171.55","4.64M","0.17%"
"04/19/2017","8,196.11","8,232.65","8,232.65","8,162.06","11.90M","-0.44%"
"04/18/2017","8,232.65","8,258.73","8,269.04","8,214.00","4.06M","-0.32%"
"04/14/2017","8,258.73","8,258.06","8,264.44","8,234.44","702.84K","0.01%"
"04/13/2017","8,258.06","8,217.83","8,258.06","8,215.67","1.94M","0.49%"
"04/12/2017","8,217.83","8,200.18","8,238.97","8,200.18","14.79M","0.22%"
"04/11/2017","8,200.18","8,214.81","8,234.30","8,187.72","2.15M","-0.18%"
"04/10/2017","8,214.81","8,209.22","8,237.06","8,186.86","9.79M","0.07%"
"04/07/2017","8,209.22","8,181.67","8,210.70","8,171.47","10.00M","0.34%"
"04/06/2017","8,181.67","8,201.83","8,229.17","8,168.78","11.07M","-0.25%"
"04/05/2017","8,201.83","8,167.94","8,215.40","8,167.94","16.64M","0.41%"
"04/04/2017","8,167.94","8,155.65","8,185.59","8,143.90","26.64M","0.15%"
"04/03/2017","8,155.65","8,069.34","8,156.11","8,069.09","10.36M","1.07%"
"03/31/2017","8,069.34","8,018.47","8,080.74","8,004.96","14.79M","0.63%"
"03/30/2017","8,018.47","7,942.76","8,018.47","7,942.76","15.64M","0.95%"
"03/29/2017","7,942.76","7,953.88","7,979.71","7,942.76","18.74M","-0.14%"
"03/28/2017","7,953.88","7,961.02","7,968.88","7,943.84","13.23M","-0.09%"
"03/27/2017","7,961.02","7,981.01","7,984.34","7,954.35","12.05M","-0.25%"
"03/24/2017","7,981.01","7,961.53","7,985.03","7,953.62","6.19M","0.24%"
"03/23/2017","7,961.53","7,969.25","8,003.87","7,936.54","13.84M","-0.10%"
"03/22/2017","7,969.25","7,974.92","8,010.55","7,947.30","15.42M","-0.07%"
"03/21/2017","7,974.92","7,967.09","8,003.90","7,963.94","20.40M","0.10%"
"03/20/2017","7,967.09","7,969.41","7,982.05","7,938.72","4.57M","-0.03%"
"03/17/2017","7,969.41","7,923.82","7,975.13","7,923.82","16.87M","0.58%"
"03/16/2017","7,923.82","7,952.83","7,983.19","7,920.79","27.01M","-0.36%"
"03/15/2017","7,952.83","7,890.26","7,954.93","7,888.53","22.53M","0.79%"
"03/14/2017","7,890.26","7,890.13","7,908.85","7,885.64","7.25M","0.00%"
"03/13/2017","7,890.13","7,894.09","7,907.66","7,862.98","11.58M","-0.05%"
"03/10/2017","7,894.09","7,870.27","7,904.85","7,853.66","13.79M","0.30%"
"03/09/2017","7,870.27","7,899.41","7,900.98","7,854.12","13.36M","-0.37%"
"03/08/2017","7,899.41","7,905.57","7,927.72","7,894.89","11.09M","-0.08%"
"03/07/2017","7,905.57","7,923.39","7,936.78","7,902.29","21.72M","-0.22%"
"03/06/2017","7,923.39","7,978.97","7,981.59","7,903.99","5.39M","-0.70%"
"03/03/2017","7,978.97","7,973.00","8,001.45","7,960.93","16.47M","0.07%"
"03/02/2017","7,973.00","8,037.45","8,053.57","7,961.80","19.31M","-0.80%"
"03/01/2017","8,037.45","7,969.94","8,044.78","7,960.70","9.32M","0.85%"
"02/28/2017","7,969.94","8,009.95","8,040.08","7,966.86","11.01M","-0.50%"
"02/27/2017","8,009.95","7,953.87","8,012.10","7,926.83","23.76M","0.71%"
"02/24/2017","7,953.87","8,045.01","8,056.22","7,911.32","16.66M","-1.13%"
"02/23/2017","8,045.01","8,035.25","8,080.29","8,022.86","39.76M","0.12%"
"02/22/2017","8,035.25","7,912.64","8,056.38","7,912.64","57.68M","1.55%"
"02/21/2017","7,912.64","7,796.14","7,931.05","7,796.14","26.99M","1.49%"
"02/20/2017","7,796.14","7,745.39","7,821.79","7,741.38","16.32M","0.66%"
"02/17/2017","7,745.39","7,711.84","7,745.39","7,697.38","21.72M","0.44%"
"02/16/2017","7,711.84","7,676.01","7,744.41","7,670.09","21.13M","0.47%"
"02/15/2017","7,676.01","7,609.25","7,676.01","7,609.25","9.29M","0.88%"
"02/14/2017","7,609.25","7,640.89","7,651.96","7,571.32","11.43M","-0.41%"
"02/13/2017","7,640.89","7,668.55","7,680.99","7,624.86","5.07M","-0.36%"
"02/10/2017","7,668.55","7,627.44","7,681.71","7,627.44","28.70M","0.54%"
"02/09/2017","7,627.44","7,605.17","7,654.64","7,598.15","10.86M","0.29%"
"02/08/2017","7,605.17","7,629.13","7,643.69","7,597.63","5.38M","-0.31%"
"02/07/2017","7,629.13","7,586.55","7,629.13","7,550.06","15.01M","0.56%"
"02/06/2017","7,586.55","7,492.76","7,586.55","7,492.76","21.37M","1.25%"
"02/03/2017","7,492.76","7,473.61","7,513.70","7,473.61","7.40M","0.26%"
"02/02/2017","7,473.61","7,527.94","7,530.20","7,472.07","6.83M","-0.72%"
"02/01/2017","7,527.94","7,517.85","7,527.94","7,452.53","12.17M","0.13%"
"01/31/2017","7,517.85","7,484.36","7,532.97","7,484.36","3.33M","0.45%"
"01/30/2017","7,484.36","7,495.74","7,524.69","7,467.19","6.55M","-0.15%"
"01/27/2017","7,495.74","7,401.72","7,506.96","7,401.72","27.57M","1.27%"
"01/26/2017","7,401.72","7,385.98","7,425.87","7,382.17","17.65M","0.21%"
"01/25/2017","7,385.98","7,271.00","7,385.98","7,271.00","61.13M","1.58%"
"01/23/2017","7,271.00","7,289.73","7,316.63","7,262.60","29.16M","-0.26%"
"01/20/2017","7,289.73","7,223.69","7,293.73","7,221.16","21.75M","0.91%"
"01/19/2017","7,223.69","7,178.10","7,234.66","7,178.10","10.21M","0.64%"
"01/18/2017","7,178.10","7,162.29","7,187.99","7,156.72","11.85M","0.22%"
"01/17/2017","7,162.29","7,142.13","7,163.78","7,122.84","17.38M","0.28%"
"01/16/2017","7,142.13","7,143.96","7,186.53","7,127.37","13.20M","-0.03%"
"01/13/2017","7,143.96","7,178.33","7,194.07","7,119.12","27.87M","-0.48%"
"01/12/2017","7,178.33","7,238.70","7,255.49","7,168.77","31.98M","-0.83%"
"01/11/2017","7,238.70","7,244.11","7,250.75","7,219.84","37.13M","-0.07%"
"01/10/2017","7,244.11","7,248.46","7,258.14","7,230.55","22.80M","-0.06%"
"01/09/2017","7,248.46","7,219.27","7,259.85","7,219.27","17.21M","0.40%"
"01/06/2017","7,219.27","7,200.57","7,247.63","7,200.57","14.87M","0.26%"
"01/05/2017","7,200.57","7,215.49","7,249.17","7,200.57","65.34M","-0.21%"
"01/04/2017","7,215.49","7,164.35","7,250.94","7,149.26","30.08M","0.71%"
"01/03/2017","7,164.35","7,085.05","7,178.77","7,069.14","26.95M","1.12%"
"12/30/2016","7,085.05","7,072.28","7,085.37","7,049.47","6.23M","0.18%"
"12/29/2016","7,072.28","7,029.38","7,073.26","7,020.68","6.91M","0.61%"
"12/28/2016","7,029.38","7,020.60","7,034.87","7,009.33","4.80M","0.13%"
"12/27/2016","7,020.60","7,013.61","7,031.54","6,996.61","6.99M","0.10%"
"12/23/2016","7,013.61","7,021.91","7,044.44","7,004.17","2.68M","-0.12%"
"12/22/2016","7,021.91","7,022.57","7,029.92","7,000.76","21.43M","-0.01%"
"12/21/2016","7,022.57","7,022.02","7,028.19","7,002.97","12.97M","0.01%"
"12/20/2016","7,022.02","7,059.75","7,077.91","6,988.61","13.14M","-0.53%"
"12/19/2016","7,059.75","7,056.79","7,084.38","7,044.18","11.32M","0.04%"
"12/16/2016","7,056.79","6,998.56","7,072.60","6,981.21","47.14M","0.83%"
"12/15/2016","6,998.56","7,009.51","7,009.51","6,974.92","24.06M","-0.16%"
"12/14/2016","7,009.51","6,985.06","7,022.59","6,976.67","45.27M","0.35%"
"12/13/2016","6,985.06","6,954.09","6,988.90","6,945.32","37.17M","0.45%"
"12/12/2016","6,954.09","6,894.98","6,959.85","6,894.98","58.05M","0.86%"
"12/09/2016","6,894.98","6,861.40","6,898.67","6,857.59","2.13M","0.49%"
"12/08/2016","6,861.40","6,874.31","6,881.74","6,854.06","9.39M","-0.19%"
"12/07/2016","6,874.31","6,888.02","6,888.22","6,851.26","26.62M","-0.20%"
"12/06/2016","6,888.02","6,915.35","6,919.88","6,866.57","22.63M","-0.40%"
"12/05/2016","6,915.35","6,948.28","6,952.80","6,904.31","6.14M","-0.47%"
"12/02/2016","6,948.28","6,833.93","6,949.87","6,832.42","58.56M","1.67%"
"11/29/2016","6,833.93","6,789.50","6,833.93","6,789.50","16.47M","0.65%"
"11/28/2016","6,789.50","6,836.12","6,836.60","6,789.50","9.90M","-0.68%"
"11/25/2016","6,836.12","6,836.15","6,844.48","6,825.03","5.74M","0.00%"
"11/24/2016","6,836.15","6,838.27","6,849.94","6,816.47","5.05M","-0.03%"
"11/23/2016","6,838.27","6,852.19","6,858.39","6,827.11","8.48M","-0.20%"
"11/22/2016","6,852.19","6,840.88","6,855.99","6,835.75","8.09M","0.17%"
"11/21/2016","6,840.88","6,824.19","6,846.73","6,821.20","7.32M","0.24%"
"11/18/2016","6,824.19","6,859.05","6,862.03","6,815.00","2.93M","-0.51%"
"11/17/2016","6,859.05","6,843.14","6,859.05","6,830.65","2.71M","0.23%"
"11/16/2016","6,843.14","6,875.76","6,884.84","6,840.38","7.95M","-0.47%"
"11/15/2016","6,875.76","6,854.72","6,883.42","6,848.36","4.57M","0.31%"
"11/14/2016","6,854.72","6,849.80","6,869.06","6,834.31","7.40M","0.07%"
"11/11/2016","6,849.80","6,845.53","6,860.25","6,823.25","13.54M","0.06%"
"11/10/2016","6,845.53","6,780.82","6,867.89","6,778.57","22.76M","0.95%"
"11/09/2016","6,780.82","6,810.68","6,810.68","6,661.38","30.86M","-0.44%"
"11/08/2016","6,810.68","6,822.17","6,827.08","6,802.26","5.32M","-0.17%"
"11/07/2016","6,822.17","6,780.90","6,826.29","6,780.90","11.21M","0.61%"
"11/04/2016","6,780.90","6,807.91","6,837.30","6,767.86","14.14M","-0.40%"
"11/03/2016","6,807.91","6,794.86","6,822.43","6,794.78","9.46M","0.19%"
"11/02/2016","6,794.86","6,843.18","6,843.62","6,792.06","15.11M","-0.71%"
"11/01/2016","6,843.18","6,811.06","6,854.48","6,811.06","27.60M","0.47%"
"10/31/2016","6,811.06","6,829.12","6,839.16","6,805.23","7.17M","-0.26%"
"10/28/2016","6,829.12","6,838.37","6,840.16","6,823.11","19.29M","-0.14%"
"10/27/2016","6,838.37","6,782.31","6,839.88","6,782.31","28.61M","0.83%"
"10/26/2016","6,782.31","6,793.04","6,802.07","6,768.32","16.66M","-0.16%"
"10/25/2016","6,793.04","6,853.65","6,870.30","6,781.61","16.15M","-0.88%"
"10/24/2016","6,853.65","6,862.03","6,882.08","6,850.37","12.52M","-0.12%"
"10/21/2016","6,862.03","6,908.27","6,915.17","6,860.36","12.48M","-0.67%"
"10/20/2016","6,908.27","6,878.00","6,908.27","6,867.69","36.77M","0.44%"
"10/19/2016","6,878.00","6,844.47","6,878.00","6,841.61","29.28M","0.49%"
"10/18/2016","6,844.47","6,868.02","6,868.02","6,822.73","164.88M","-0.34%"
"10/17/2016","6,868.02","6,897.37","6,897.58","6,860.33","29.63M","-0.43%"
"10/14/2016","6,897.37","6,858.69","6,902.45","6,817.30","40.82M","0.56%"
"10/13/2016","6,858.69","6,919.39","6,931.15","6,847.76","15.55M","-0.88%"
"10/12/2016","6,919.39","6,926.71","6,943.80","6,909.70","5.55M","-0.11%"
"10/11/2016","6,926.71","6,911.52","6,930.45","6,893.36","5.89M","0.22%"
"10/10/2016","6,911.52","6,943.45","6,951.63","6,903.04","5.92M","-0.46%"
"10/07/2016","6,943.45","6,944.44","6,950.49","6,925.28","5.59M","-0.01%"
"10/06/2016","6,944.44","6,963.66","6,970.29","6,925.74","8.05M","-0.28%"
"10/05/2016","6,963.66","6,981.98","6,981.98","6,933.08","8.94M","-0.26%"
"10/04/2016","6,981.98","6,956.48","6,981.98","6,934.86","18.71M","0.37%"
"10/03/2016","6,956.48","6,936.84","6,973.02","6,936.84","1.44M","0.28%"
"09/30/2016","6,936.84","6,981.03","6,990.99","6,918.09","11.09M","-0.63%"
"09/29/2016","6,981.03","6,946.93","6,997.75","6,946.93","11.77M","0.49%"
"09/28/2016","6,946.93","6,913.08","6,966.91","6,913.08","11.41M","0.49%"
"09/27/2016","6,913.08","6,955.06","6,967.73","6,897.14","8.99M","-0.60%"
"09/26/2016","6,955.06","7,000.27","7,018.35","6,935.81","13.09M","-0.65%"
"09/23/2016","7,000.27","7,045.48","7,049.00","6,974.39","30.21M","-0.64%"
"09/22/2016","7,045.48","7,036.36","7,046.99","6,998.97","14.69M","0.13%"
"09/21/2016","7,036.36","6,980.20","7,041.23","6,980.20","13.55M","0.80%"
"09/20/2016","6,980.20","6,969.95","6,991.99","6,951.24","11.04M","0.15%"
"09/19/2016","6,969.95","6,979.15","6,980.55","6,952.50","17.98M","-0.13%"
"09/16/2016","6,979.15","6,939.78","6,979.15","6,933.24","18.01M","0.57%"
"09/15/2016","6,939.78","6,931.06","6,966.24","6,900.47","8.56M","0.13%"
"09/14/2016","6,931.06","6,939.27","6,946.57","6,926.65","7.25M","-0.12%"
"09/13/2016","6,939.27","6,911.19","6,973.43","6,911.19","3.89M","0.41%"
"09/12/2016","6,911.19","7,027.24","7,035.20","6,900.14","33.45M","-1.65%"
"09/09/2016","7,027.24","7,060.84","7,074.74","7,027.24","19.00M","-0.48%"
"09/08/2016","7,060.84","7,086.04","7,104.11","7,058.71","30.04M","-0.36%"
"09/07/2016","7,086.04","7,038.71","7,086.04","7,029.96","5.70M","0.67%"
"09/06/2016","7,038.71","7,026.05","7,042.32","7,009.24","8.20M","0.18%"
"09/05/2016","7,026.05","7,004.84","7,026.05","6,992.87","11.35M","0.30%"
"09/02/2016","7,004.84","7,028.44","7,032.72","6,992.50","5.16M","-0.34%"
"09/01/2016","7,028.44","7,035.72","7,055.62","7,014.12","2.31M","-0.10%"
"08/31/2016","7,035.72","7,021.90","7,048.84","7,014.65","13.21M","0.20%"
"08/30/2016","7,021.90","6,998.51","7,026.73","6,989.36","2.22M","0.33%"
"08/29/2016","6,998.51","6,985.27","7,000.31","6,975.78","2.63M","0.19%"
"08/26/2016","6,985.27","6,962.39","6,985.27","6,957.21","4.06M","0.33%"
"08/25/2016","6,962.39","6,952.84","6,971.26","6,923.35","7.92M","0.14%"
"08/24/2016","6,952.84","6,895.55","6,988.49","6,877.45","5.44M","0.83%"
"08/23/2016","6,895.55","6,874.44","6,899.00","6,867.39","3.39M","0.31%"
"08/22/2016","6,874.44","6,907.86","6,917.38","6,872.76","4.11M","-0.48%"
"08/19/2016","6,907.86","6,898.58","6,913.76","6,886.07","2.46M","0.13%"
"08/18/2016","6,898.58","6,866.19","6,910.58","6,858.16","5.29M","0.47%"
"08/17/2016","6,866.19","6,865.23","6,870.65","6,830.39","4.30M","0.01%"
"08/16/2016","6,865.23","6,789.05","6,870.86","6,787.62","10.26M","1.12%"
"08/12/2016","6,789.05","6,834.61","6,840.80","6,789.05","2.90M","-0.67%"
"08/11/2016","6,834.61","6,832.44","6,847.63","6,795.92","8.02M","0.03%"
"08/10/2016","6,832.44","6,880.09","6,883.70","6,823.07","8.14M","-0.69%"
"08/09/2016","6,880.09","6,846.54","6,889.75","6,830.12","5.17M","0.49%"
"08/08/2016","6,846.54","6,752.01","6,847.18","6,743.99","3.88M","1.40%"
"08/05/2016","6,752.01","6,707.50","6,761.89","6,697.95","5.90M","0.66%"
"08/04/2016","6,707.50","6,666.06","6,707.50","6,666.06","4.29M","0.62%"
"08/03/2016","6,666.06","6,684.73","6,717.74","6,663.67","6.90M","-0.28%"
"08/02/2016","6,684.73","6,740.71","6,756.36","6,669.81","4.03M","-0.83%"
"08/01/2016","6,740.71","6,725.19","6,789.24","6,721.14","9.63M","0.23%"
"07/29/2016","6,725.19","6,694.09","6,743.60","6,688.19","7.92M","0.46%"
"07/28/2016","6,694.09","6,727.32","6,727.32","6,670.22","14.74M","-0.49%"
"07/27/2016","6,727.32","6,655.22","6,727.32","6,655.22","7.51M","1.08%"
"07/26/2016","6,655.22","6,654.22","6,708.94","6,638.81","5.52M","0.02%"
"07/25/2016","6,654.22","6,638.03","6,668.88","6,628.86","9.14M","0.24%"
"07/22/2016","6,638.03","6,634.63","6,662.38","6,624.83","11.37M","0.05%"
"07/21/2016","6,634.63","6,664.72","6,687.26","6,626.32","12.44M","-0.45%"
"07/20/2016","6,664.72","6,645.06","6,666.21","6,642.67","10.72M","0.30%"
"07/19/2016","6,645.06","6,623.23","6,656.39","6,617.03","12.74M","0.33%"
"07/18/2016","6,623.23","6,614.60","6,627.22","6,593.54","12.31M","0.13%"
"07/15/2016","6,614.60","6,580.40","6,616.63","6,580.29","8.07M","0.52%"
"07/14/2016","6,580.40","6,577.90","6,626.86","6,577.90","28.75M","0.04%"
"07/13/2016","6,577.90","6,530.36","6,577.90","6,507.69","6.74M","0.73%"
"07/12/2016","6,530.36","6,488.52","6,552.54","6,488.52","4.43M","0.64%"
"07/11/2016","6,488.52","6,472.60","6,496.49","6,448.23","4.06M","0.25%"
"07/08/2016","6,472.60","6,476.58","6,494.00","6,457.45","4.24M","-0.06%"
"07/07/2016","6,476.58","6,434.22","6,484.35","6,432.50","3.55M","0.66%"
"07/06/2016","6,434.22","6,513.14","6,537.99","6,425.91","7.81M","-1.21%"
"07/05/2016","6,513.14","6,483.82","6,525.33","6,426.65","15.07M","0.45%"
"07/04/2016","6,483.82","6,487.06","6,500.11","6,420.87","10.09M","-0.05%"
"07/01/2016","6,487.06","6,473.41","6,522.57","6,464.43","2.10M","0.21%"
"06/30/2016","6,473.41","6,503.71","6,525.45","6,470.58","14.90M","-0.47%"
"06/29/2016","6,503.71","6,443.76","6,503.71","6,443.76","6.96M","0.93%"
"06/28/2016","6,443.76","6,271.89","6,443.76","6,271.89","13.64M","2.74%"
"06/27/2016","6,271.89","6,266.14","6,316.39","6,243.46","6.47M","0.09%"
"06/24/2016","6,266.14","6,495.34","6,495.34","5,899.96","38.12M","-3.53%"
"06/23/2016","6,495.34","6,500.53","6,520.70","6,495.11","5.98M","-0.08%"
"06/22/2016","6,500.53","6,507.75","6,542.26","6,486.16","22.81M","-0.11%"
"06/21/2016","6,507.75","6,487.63","6,546.47","6,487.63","12.71M","0.31%"
"06/17/2016","6,487.63","6,466.28","6,504.13","6,440.53","2.95M","0.33%"
"06/16/2016","6,466.28","6,518.28","6,532.96","6,456.67","12.80M","-0.80%"
"06/15/2016","6,518.28","6,422.45","6,521.20","6,417.36","3.54M","1.49%"
"06/14/2016","6,422.45","6,406.54","6,434.22","6,381.71","3.10M","0.25%"
"06/13/2016","6,406.54","6,410.34","6,446.46","6,329.54","4.85M","-0.06%"
"06/10/2016","6,410.34","6,514.67","6,551.21","6,405.75","10.04M","-1.60%"
"06/09/2016","6,514.67","6,661.93","6,675.09","6,512.57","17.97M","-2.21%"
"06/08/2016","6,661.93","6,628.49","6,666.76","6,595.64","12.34M","0.50%"
"06/07/2016","6,628.49","6,561.15","6,632.61","6,556.55","8.39M","1.03%"
"06/06/2016","6,561.15","6,545.70","6,567.68","6,499.76","14.59M","0.24%"
"06/03/2016","6,545.70","6,574.40","6,620.57","6,457.90","12.86M","-0.44%"
"06/02/2016","6,574.40","6,464.56","6,602.29","6,464.56","24.85M","1.70%"
"06/01/2016","6,464.56","6,360.32","6,470.29","6,360.32","10.38M","1.64%"
